sku_id,sku_name,category,sub_category,brand,cost_price,base_price,weight_kg,supplier_id,lead_time_days,reorder_point,safety_stock
SKU_01648,Brand_GE Bedding Item 1648,Home & Kitchen,Bedding,Brand_GE,54.33,103.02,0.19,SUPP_027,21,94,12
SKU_01649,Brand_CD Household Supplies Item 1649,Groceries & Essentials,Household Supplies,Brand_CD,9.5,13.06,0.87,SUPP_002,10,34,6
SKU_01650,Brand_EE Beverages Item 1650,Groceries & Essentials,Beverages,Brand_EE,27.68,37.24,0.72,SUPP_046,14,72,11
SKU_01651,Brand_IB Personal Care Item 1651,Groceries & Essentials,Personal Care,Brand_IB,11.61,14.63,1.78,SUPP_008,11,52,9
SKU_01652,Brand_IA Sportswear Item 1652,Apparel,Sportswear,Brand_IA,18.29,48.28,0.23,SUPP_034,13,17,3
SKU_01653,Brand_ID Wearables Item 1653,Electronics,Wearables,Brand_ID,120.53,198.03,5.53,SUPP_049,16,57,8
SKU_01654,Brand_HE Household Supplies Item 1654,Groceries & Essentials,Household Supplies,Brand_HE,30.39,37.51,0.19,SUPP_016,9,36,7
SKU_01655,Brand_HD Household Supplies Item 1655,Groceries & Essentials,Household Supplies,Brand_HD,35.32,42.69,3.14,SUPP_047,14,58,9
SKU_01656,Brand_EA Cookware Item 1656,Home & Kitchen,Cookware,Brand_EA,25.43,50.42,0.4,SUPP_004,26,34,4
SKU_01657,Brand_CE Beverages Item 1657,Groceries & Essentials,Beverages,Brand_CE,11.8,17.61,0.29,SUPP_038,6,9,2
SKU_01658,Brand_CD Vitamins & Supplements Item 1658,Health & Beauty,Vitamins & Supplements,Brand_CD,35.09,110.94,0.35,SUPP_035,14,120,18
SKU_01659,Brand_HD Men's Wear Item 1659,Apparel,Men's Wear,Brand_HD,5.41,14.89,0.79,SUPP_016,25,168,20
SKU_01660,Brand_CE Beverages Item 1660,Groceries & Essentials,Beverages,Brand_CE,20.78,29.59,0.4,SUPP_032,7,17,4
SKU_01661,Brand_HB Home Decor Item 1661,Home & Kitchen,Home Decor,Brand_HB,100.16,218.05,1.79,SUPP_031,24,45,6
SKU_01662,Brand_GD Snacks Item 1662,Groceries & Essentials,Snacks,Brand_GD,10.52,13.33,0.77,SUPP_023,8,19,4
SKU_01663,Brand_GE Men's Wear Item 1663,Apparel,Men's Wear,Brand_GE,30.73,73.44,1.01,SUPP_048,13,36,6
SKU_01664,Brand_CB Household Supplies Item 1664,Groceries & Essentials,Household Supplies,Brand_CB,7.4,10.03,6.07,SUPP_001,7,91,18
SKU_01665,Brand_AC Packaged Foods Item 1665,Groceries & Essentials,Packaged Foods,Brand_AC,3.15,4.3,0.58,SUPP_022,9,19,4
SKU_01666,Brand_CC Snacks Item 1666,Groceries & Essentials,Snacks,Brand_CC,21.34,32.57,0.5,SUPP_036,8,30,6
SKU_01667,Brand_EA Oral Care Item 1667,Health & Beauty,Oral Care,Brand_EA,21.86,66.37,4.44,SUPP_017,8,18,4
SKU_01668,Brand_IB Outdoor Recreation Item 1668,Sports & Outdoors,Outdoor Recreation,Brand_IB,151.38,296.19,0.58,SUPP_003,28,217,24
SKU_01669,Brand_CD Oral Care Item 1669,Health & Beauty,Oral Care,Brand_CD,6.23,17.29,1.46,SUPP_003,18,42,6
SKU_01670,Brand_GE Wearables Item 1670,Electronics,Wearables,Brand_GE,42.34,70.69,0.46,SUPP_045,22,48,6
SKU_01671,Brand_JE Personal Care Item 1671,Groceries & Essentials,Personal Care,Brand_JE,26.15,37.53,0.8,SUPP_002,12,91,15
SKU_01672,Brand_BB Smart Home Item 1672,Electronics,Smart Home,Brand_BB,63.86,90.53,1.22,SUPP_045,9,14,3
SKU_01673,Brand_CC Snacks Item 1673,Groceries & Essentials,Snacks,Brand_CC,12.28,16.56,4.88,SUPP_036,5,70,16
SKU_01674,Brand_AB Smart Home Item 1674,Electronics,Smart Home,Brand_AB,185.93,255.05,0.13,SUPP_015,24,197,24
SKU_01675,Brand_EC Sportswear Item 1675,Apparel,Sportswear,Brand_EC,68.89,124.27,1.53,SUPP_021,11,23,4
SKU_01676,Brand_BA Home Decor Item 1676,Home & Kitchen,Home Decor,Brand_BA,5.22,11.03,0.2,SUPP_023,13,38,6
SKU_01677,Brand_CE Footwear Item 1677,Apparel,Footwear,Brand_CE,76.33,170.65,1.99,SUPP_034,26,296,34
SKU_01678,Brand_HB Cosmetics Item 1678,Health & Beauty,Cosmetics,Brand_HB,22.51,45.97,0.2,SUPP_017,14,46,7
SKU_01679,Brand_JC Sportswear Item 1679,Apparel,Sportswear,Brand_JC,59.43,103.31,0.68,SUPP_040,22,71,9
SKU_01680,Brand_FC Haircare Item 1680,Health & Beauty,Haircare,Brand_FC,35.43,84.98,0.95,SUPP_042,9,38,7
SKU_01681,Brand_ID Household Supplies Item 1681,Groceries & Essentials,Household Supplies,Brand_ID,5.43,6.46,0.28,SUPP_014,12,150,24
SKU_01682,Brand_AC Men's Wear Item 1682,Apparel,Men's Wear,Brand_AC,62.12,172.42,2.83,SUPP_028,18,42,6
SKU_01683,Brand_BA Accessories Item 1683,Apparel,Accessories,Brand_BA,54.34,154.8,1.16,SUPP_001,12,67,11
SKU_01684,Brand_JD Accessories Item 1684,Apparel,Accessories,Brand_JD,30.14,63.48,0.5,SUPP_038,28,108,12
SKU_01685,Brand_DE Oral Care Item 1685,Health & Beauty,Oral Care,Brand_DE,10.4,30.69,1.6,SUPP_026,14,18,3
SKU_01686,Brand_IA Personal Care Item 1686,Groceries & Essentials,Personal Care,Brand_IA,29.64,42.48,1.89,SUPP_019,7,184,37
SKU_01687,Brand_BD Bedding Item 1687,Home & Kitchen,Bedding,Brand_BD,61.31,103.14,1.37,SUPP_028,16,24,4
SKU_01688,Brand_GD Accessories Item 1688,Apparel,Accessories,Brand_GD,89.67,151.01,1.79,SUPP_042,17,71,10
SKU_01689,Brand_JE Sportswear Item 1689,Apparel,Sportswear,Brand_JE,94.0,173.66,0.26,SUPP_012,23,51,7
SKU_01690,Brand_HD Accessories Item 1690,Apparel,Accessories,Brand_HD,17.21,32.35,1.16,SUPP_048,17,47,7
SKU_01691,Brand_HC Women's Wear Item 1691,Apparel,Women's Wear,Brand_HC,89.68,152.45,4.53,SUPP_012,29,36,4
SKU_01692,Brand_BC Packaged Foods Item 1692,Groceries & Essentials,Packaged Foods,Brand_BC,24.19,32.97,4.88,SUPP_034,5,11,3
SKU_01693,Brand_DC Personal Care Item 1693,Groceries & Essentials,Personal Care,Brand_DC,35.94,43.7,0.91,SUPP_024,5,13,3
SKU_01694,Brand_CC Personal Care Item 1694,Groceries & Essentials,Personal Care,Brand_CC,7.72,9.91,0.81,SUPP_029,6,13,3
SKU_01695,Brand_ED Household Supplies Item 1695,Groceries & Essentials,Household Supplies,Brand_ED,11.96,14.89,1.24,SUPP_015,10,74,13
SKU_01696,Brand_IA Snacks Item 1696,Groceries & Essentials,Snacks,Brand_IA,30.85,43.78,0.75,SUPP_008,7,28,6
SKU_01697,Brand_JC Beverages Item 1697,Groceries & Essentials,Beverages,Brand_JC,9.68,13.65,0.39,SUPP_047,13,17,3
SKU_01698,Brand_EA Wearables Item 1698,Electronics,Wearables,Brand_EA,45.9,65.16,0.26,SUPP_048,25,42,5
SKU_01699,Brand_DC Household Supplies Item 1699,Groceries & Essentials,Household Supplies,Brand_DC,25.04,31.54,1.78,SUPP_048,12,35,6
SKU_01700,Brand_HC Storage & Org Item 1700,Home & Kitchen,Storage & Org,Brand_HC,35.82,68.92,2.78,SUPP_003,14,24,4
SKU_01701,Brand_DB Women's Wear Item 1701,Apparel,Women's Wear,Brand_DB,33.95,82.0,3.01,SUPP_001,18,44,6
SKU_01702,Brand_BD Footwear Item 1702,Apparel,Footwear,Brand_BD,8.47,21.3,6.32,SUPP_038,17,46,7
SKU_01703,Brand_DA Beverages Item 1703,Groceries & Essentials,Beverages,Brand_DA,15.95,23.82,0.55,SUPP_036,13,106,17
SKU_01704,Brand_DE Audio Item 1704,Electronics,Audio,Brand_DE,258.31,448.86,0.63,SUPP_005,11,29,5
SKU_01705,Brand_AD Cosmetics Item 1705,Health & Beauty,Cosmetics,Brand_AD,29.37,80.34,0.1,SUPP_013,20,58,8
SKU_01706,Brand_AB Cosmetics Item 1706,Health & Beauty,Cosmetics,Brand_AB,33.36,76.59,1.36,SUPP_041,21,35,5
SKU_01707,Brand_HB Vitamins & Supplements Item 1707,Health & Beauty,Vitamins & Supplements,Brand_HB,7.93,15.55,2.08,SUPP_049,10,32,6
SKU_01708,Brand_JC Accessories Item 1708,Apparel,Accessories,Brand_JC,65.29,117.32,0.2,SUPP_042,16,30,5
SKU_01709,Brand_CB Oral Care Item 1709,Health & Beauty,Oral Care,Brand_CB,24.59,68.81,0.8,SUPP_019,13,17,3
SKU_01710,Brand_AD Cycling Item 1710,Sports & Outdoors,Cycling,Brand_AD,111.61,172.59,0.73,SUPP_036,24,137,17
SKU_01711,Brand_GC Vitamins & Supplements Item 1711,Health & Beauty,Vitamins & Supplements,Brand_GC,27.77,78.65,1.9,SUPP_021,10,15,3
SKU_01712,Brand_AE Storage & Org Item 1712,Home & Kitchen,Storage & Org,Brand_AE,73.12,124.44,0.6,SUPP_026,11,84,14
SKU_01713,Brand_JE Storage & Org Item 1713,Home & Kitchen,Storage & Org,Brand_JE,46.13,93.16,0.56,SUPP_010,16,24,4
SKU_01714,Brand_BC Team Sports Item 1714,Sports & Outdoors,Team Sports,Brand_BC,102.93,156.06,0.84,SUPP_021,17,102,14
SKU_01715,Brand_IE Skincare Item 1715,Health & Beauty,Skincare,Brand_IE,44.42,89.16,0.81,SUPP_035,12,116,19
SKU_01716,Brand_FA Women's Wear Item 1716,Apparel,Women's Wear,Brand_FA,64.85,143.8,3.46,SUPP_044,22,56,7
SKU_01717,Brand_GB Vitamins & Supplements Item 1717,Health & Beauty,Vitamins & Supplements,Brand_GB,57.07,118.92,5.67,SUPP_040,9,14,3
SKU_01718,Brand_JB Small Appliances Item 1718,Home & Kitchen,Small Appliances,Brand_JB,81.31,149.47,2.88,SUPP_024,8,24,5
SKU_01719,Brand_GA Computers Item 1719,Electronics,Computers,Brand_GA,105.06,160.22,0.14,SUPP_025,10,38,7
SKU_01720,Brand_JE Footwear Item 1720,Apparel,Footwear,Brand_JE,11.23,27.75,7.25,SUPP_006,23,43,6
SKU_01721,Brand_BB Beverages Item 1721,Groceries & Essentials,Beverages,Brand_BB,7.67,9.62,0.98,SUPP_046,11,15,3
SKU_01722,Brand_HE Snacks Item 1722,Groceries & Essentials,Snacks,Brand_HE,29.73,41.91,0.52,SUPP_021,11,20,4
SKU_01723,Brand_JA Accessories Item 1723,Electronics,Accessories,Brand_JA,172.05,305.07,1.84,SUPP_029,13,50,8
SKU_01724,Brand_FB Packaged Foods Item 1724,Groceries & Essentials,Packaged Foods,Brand_FB,7.58,9.37,1.17,SUPP_045,13,38,6
SKU_01725,Brand_FC Outdoor Recreation Item 1725,Sports & Outdoors,Outdoor Recreation,Brand_FC,99.52,152.8,0.31,SUPP_004,19,84,11
SKU_01726,Brand_HA Storage & Org Item 1726,Home & Kitchen,Storage & Org,Brand_HA,14.26,24.31,7.19,SUPP_019,10,16,3
SKU_01727,Brand_HD Team Sports Item 1727,Sports & Outdoors,Team Sports,Brand_HD,62.09,99.34,2.51,SUPP_030,16,34,5
SKU_01728,Brand_DA Snacks Item 1728,Groceries & Essentials,Snacks,Brand_DA,29.99,41.79,3.37,SUPP_002,6,24,5
SKU_01729,Brand_JA Packaged Foods Item 1729,Groceries & Essentials,Packaged Foods,Brand_JA,14.31,17.29,1.93,SUPP_003,3,7,2
SKU_01730,Brand_GB Oral Care Item 1730,Health & Beauty,Oral Care,Brand_GB,41.48,76.58,0.86,SUPP_045,18,68,10
SKU_01731,Brand_BB Packaged Foods Item 1731,Groceries & Essentials,Packaged Foods,Brand_BB,9.21,12.14,4.69,SUPP_017,13,34,6
SKU_01732,Brand_CA Storage & Org Item 1732,Home & Kitchen,Storage & Org,Brand_CA,68.69,139.08,0.67,SUPP_016,9,420,76
SKU_01733,Brand_ED Personal Care Item 1733,Groceries & Essentials,Personal Care,Brand_ED,6.6,8.16,2.28,SUPP_029,4,11,3
SKU_01734,Brand_IA Beverages Item 1734,Groceries & Essentials,Beverages,Brand_IA,2.34,2.91,0.5,SUPP_048,14,162,25
SKU_01735,Brand_DE Skincare Item 1735,Health & Beauty,Skincare,Brand_DE,33.88,69.27,0.18,SUPP_006,10,38,7
SKU_01736,Brand_DD Audio Item 1736,Electronics,Audio,Brand_DD,53.52,79.36,1.83,SUPP_033,8,19,4
SKU_01737,Brand_JE Oral Care Item 1737,Health & Beauty,Oral Care,Brand_JE,49.99,119.98,2.73,SUPP_021,12,33,6
SKU_01738,Brand_JD Audio Item 1738,Electronics,Audio,Brand_JD,240.89,382.62,1.01,SUPP_042,14,64,10
SKU_01739,Brand_JB Personal Care Item 1739,Groceries & Essentials,Personal Care,Brand_JB,8.43,10.21,0.33,SUPP_008,10,35,6
SKU_01740,Brand_IC Snacks Item 1740,Groceries & Essentials,Snacks,Brand_IC,8.53,11.93,0.27,SUPP_026,8,36,7
SKU_01741,Brand_AB Snacks Item 1741,Groceries & Essentials,Snacks,Brand_AB,22.25,29.82,1.82,SUPP_044,14,23,4
SKU_01742,Brand_IE Skincare Item 1742,Health & Beauty,Skincare,Brand_IE,22.51,73.33,0.77,SUPP_048,20,43,6
SKU_01743,Brand_IE Skincare Item 1743,Health & Beauty,Skincare,Brand_IE,36.48,84.41,3.24,SUPP_004,6,13,3
SKU_01744,Brand_BC Computers Item 1744,Electronics,Computers,Brand_BC,255.96,449.06,4.01,SUPP_014,24,463,55
SKU_01745,Brand_FC Snacks Item 1745,Groceries & Essentials,Snacks,Brand_FC,3.28,4.88,1.09,SUPP_045,3,28,8
SKU_01746,Brand_CC Haircare Item 1746,Health & Beauty,Haircare,Brand_CC,17.42,38.49,0.1,SUPP_005,20,41,6
SKU_01747,Brand_AA Cookware Item 1747,Home & Kitchen,Cookware,Brand_AA,43.86,97.25,1.37,SUPP_028,8,13,3
SKU_01748,Brand_AE Fitness Gear Item 1748,Sports & Outdoors,Fitness Gear,Brand_AE,79.78,145.37,0.21,SUPP_031,10,28,5
SKU_01749,Brand_CE Snacks Item 1749,Groceries & Essentials,Snacks,Brand_CE,33.14,44.12,4.25,SUPP_023,13,22,4
SKU_01750,Brand_BD Small Appliances Item 1750,Home & Kitchen,Small Appliances,Brand_BD,37.98,64.74,0.46,SUPP_001,26,55,7
SKU_01751,Brand_JD Accessories Item 1751,Electronics,Accessories,Brand_JD,261.37,389.98,0.38,SUPP_032,20,52,7
SKU_01752,Brand_ED Men's Wear Item 1752,Apparel,Men's Wear,Brand_ED,23.62,65.45,2.43,SUPP_025,23,35,5
SKU_01753,Brand_JB Packaged Foods Item 1753,Groceries & Essentials,Packaged Foods,Brand_JB,6.39,9.45,0.58,SUPP_015,7,35,7
SKU_01754,Brand_HC Outdoor Recreation Item 1754,Sports & Outdoors,Outdoor Recreation,Brand_HC,134.21,242.27,0.46,SUPP_044,27,94,11
SKU_01755,Brand_IC Cookware Item 1755,Home & Kitchen,Cookware,Brand_IC,20.66,45.01,0.22,SUPP_050,25,41,5
SKU_01756,Brand_GC Household Supplies Item 1756,Groceries & Essentials,Household Supplies,Brand_GC,34.8,42.35,0.81,SUPP_023,12,37,6
SKU_01757,Brand_CB Computers Item 1757,Electronics,Computers,Brand_CB,118.51,184.08,3.46,SUPP_007,9,63,12
SKU_01758,Brand_CC Haircare Item 1758,Health & Beauty,Haircare,Brand_CC,6.85,18.24,0.45,SUPP_017,7,346,69
SKU_01759,Brand_JE Accessories Item 1759,Electronics,Accessories,Brand_JE,91.09,129.11,1.95,SUPP_046,11,138,23
SKU_01760,Brand_BE Cookware Item 1760,Home & Kitchen,Cookware,Brand_BE,37.05,70.68,2.25,SUPP_031,22,84,11
SKU_01761,Brand_CD Sportswear Item 1761,Apparel,Sportswear,Brand_CD,55.63,147.83,0.12,SUPP_050,24,88,11
SKU_01762,Brand_JC Accessories Item 1762,Apparel,Accessories,Brand_JC,53.54,100.69,3.69,SUPP_043,11,24,4
SKU_01763,Brand_FC Accessories Item 1763,Electronics,Accessories,Brand_FC,140.88,227.43,0.29,SUPP_004,10,21,4
SKU_01764,Brand_EA Cycling Item 1764,Sports & Outdoors,Cycling,Brand_EA,57.74,95.92,0.22,SUPP_047,13,34,6
SKU_01765,Brand_IA Wearables Item 1765,Electronics,Wearables,Brand_IA,203.91,307.22,0.28,SUPP_017,25,45,6
SKU_01766,Brand_GE Wearables Item 1766,Electronics,Wearables,Brand_GE,97.9,136.39,0.93,SUPP_015,11,54,9
SKU_01767,Brand_JB Packaged Foods Item 1767,Groceries & Essentials,Packaged Foods,Brand_JB,29.24,36.11,0.9,SUPP_007,9,20,4
SKU_01768,Brand_HE Skincare Item 1768,Health & Beauty,Skincare,Brand_HE,27.06,64.08,2.63,SUPP_035,9,20,4
SKU_01769,Brand_HE Footwear Item 1769,Apparel,Footwear,Brand_HE,57.3,96.07,3.61,SUPP_013,22,132,17
SKU_01770,Brand_HC Men's Wear Item 1770,Apparel,Men's Wear,Brand_HC,27.74,50.47,3.67,SUPP_043,20,89,12
SKU_01771,Brand_ID Cycling Item 1771,Sports & Outdoors,Cycling,Brand_ID,159.15,234.29,0.54,SUPP_006,25,108,13
SKU_01772,Brand_DE Accessories Item 1772,Electronics,Accessories,Brand_DE,144.4,206.46,1.82,SUPP_014,22,210,26
SKU_01773,Brand_EC Storage & Org Item 1773,Home & Kitchen,Storage & Org,Brand_EC,18.05,39.46,0.3,SUPP_011,18,26,4
SKU_01774,Brand_FD Household Supplies Item 1774,Groceries & Essentials,Household Supplies,Brand_FD,12.33,18.52,0.16,SUPP_026,10,14,3
SKU_01775,Brand_IE Storage & Org Item 1775,Home & Kitchen,Storage & Org,Brand_IE,61.91,123.65,2.55,SUPP_049,27,309,35
SKU_01776,Brand_GD Packaged Foods Item 1776,Groceries & Essentials,Packaged Foods,Brand_GD,24.79,34.2,0.91,SUPP_049,7,10,2
SKU_01777,Brand_GA Wearables Item 1777,Electronics,Wearables,Brand_GA,15.78,25.46,0.45,SUPP_006,8,199,38
SKU_01778,Brand_HE Packaged Foods Item 1778,Groceries & Essentials,Packaged Foods,Brand_HE,22.86,28.84,3.84,SUPP_043,13,25,4
SKU_01779,Brand_CC Fitness Gear Item 1779,Sports & Outdoors,Fitness Gear,Brand_CC,49.05,94.97,0.22,SUPP_030,17,39,6
SKU_01780,Brand_GA Footwear Item 1780,Apparel,Footwear,Brand_GA,70.6,175.09,5.05,SUPP_027,10,116,20
SKU_01781,Brand_EA Cookware Item 1781,Home & Kitchen,Cookware,Brand_EA,56.06,94.17,1.39,SUPP_025,14,52,8
SKU_01782,Brand_AD Snacks Item 1782,Groceries & Essentials,Snacks,Brand_AD,29.34,42.06,1.2,SUPP_015,14,142,22
SKU_01783,Brand_DC Sportswear Item 1783,Apparel,Sportswear,Brand_DC,60.8,121.29,1.51,SUPP_041,20,113,15
SKU_01784,Brand_ED Smart Home Item 1784,Electronics,Smart Home,Brand_ED,88.33,127.45,4.93,SUPP_021,13,17,3
SKU_01785,Brand_CC Men's Wear Item 1785,Apparel,Men's Wear,Brand_CC,9.45,17.19,0.57,SUPP_003,30,238,26
SKU_01786,Brand_JE Household Supplies Item 1786,Groceries & Essentials,Household Supplies,Brand_JE,9.11,11.49,3.72,SUPP_026,12,18,3
SKU_01787,Brand_GC Bedding Item 1787,Home & Kitchen,Bedding,Brand_GC,6.9,15.02,2.03,SUPP_014,18,433,59
SKU_01788,Brand_AA Haircare Item 1788,Health & Beauty,Haircare,Brand_AA,23.27,44.4,1.38,SUPP_038,15,19,3
SKU_01789,Brand_JA Outdoor Recreation Item 1789,Sports & Outdoors,Outdoor Recreation,Brand_JA,67.67,107.43,0.47,SUPP_038,19,81,11
SKU_01790,Brand_FC Smart Home Item 1790,Electronics,Smart Home,Brand_FC,148.66,227.91,0.22,SUPP_033,22,56,7
SKU_01791,Brand_JA Household Supplies Item 1791,Groceries & Essentials,Household Supplies,Brand_JA,2.39,3.14,0.95,SUPP_042,12,50,8
SKU_01792,Brand_CE Smart Home Item 1792,Electronics,Smart Home,Brand_CE,34.78,48.87,3.73,SUPP_004,21,89,12
SKU_01793,Brand_GC Accessories Item 1793,Apparel,Accessories,Brand_GC,27.09,45.53,1.34,SUPP_033,30,202,22
SKU_01794,Brand_BB Snacks Item 1794,Groceries & Essentials,Snacks,Brand_BB,30.69,40.38,1.3,SUPP_050,13,28,5
SKU_01795,Brand_GB Men's Wear Item 1795,Apparel,Men's Wear,Brand_GB,22.36,58.24,1.5,SUPP_040,27,172,20
SKU_01796,Brand_GE Men's Wear Item 1796,Apparel,Men's Wear,Brand_GE,30.66,66.76,0.41,SUPP_020,24,446,53
SKU_01797,Brand_HC Home Decor Item 1797,Home & Kitchen,Home Decor,Brand_HC,92.97,148.01,0.39,SUPP_029,11,179,30
SKU_01798,Brand_HD Women's Wear Item 1798,Apparel,Women's Wear,Brand_HD,15.92,33.23,1.22,SUPP_048,22,446,55
SKU_01799,Brand_AB Home Decor Item 1799,Home & Kitchen,Home Decor,Brand_AB,47.87,98.78,0.35,SUPP_014,16,98,14
SKU_01800,Brand_JE Accessories Item 1800,Apparel,Accessories,Brand_JE,66.29,119.76,0.64,SUPP_003,20,75,10
SKU_01801,Brand_EB Men's Wear Item 1801,Apparel,Men's Wear,Brand_EB,80.31,137.96,1.04,SUPP_019,15,19,3
SKU_01802,Brand_HB Storage & Org Item 1802,Home & Kitchen,Storage & Org,Brand_HB,49.21,95.5,2.06,SUPP_047,23,40,5
SKU_01803,Brand_EB Beverages Item 1803,Groceries & Essentials,Beverages,Brand_EB,11.72,14.64,2.23,SUPP_017,8,19,4
SKU_01804,Brand_GE Wearables Item 1804,Electronics,Wearables,Brand_GE,212.63,333.38,0.48,SUPP_006,15,47,7
SKU_01805,Brand_IC Packaged Foods Item 1805,Groceries & Essentials,Packaged Foods,Brand_IC,6.94,8.48,1.63,SUPP_015,11,22,4
SKU_01806,Brand_BE Wearables Item 1806,Electronics,Wearables,Brand_BE,250.23,398.05,3.06,SUPP_009,25,117,14
SKU_01807,Brand_GD Small Appliances Item 1807,Home & Kitchen,Small Appliances,Brand_GD,131.51,225.38,4.45,SUPP_017,16,37,6
SKU_01808,Brand_HA Wearables Item 1808,Electronics,Wearables,Brand_HA,180.55,307.73,4.14,SUPP_031,21,32,4
SKU_01809,Brand_BB Household Supplies Item 1809,Groceries & Essentials,Household Supplies,Brand_BB,10.73,15.9,0.74,SUPP_004,9,26,5
SKU_01810,Brand_IE Personal Care Item 1810,Groceries & Essentials,Personal Care,Brand_IE,22.34,29.16,0.19,SUPP_020,12,35,6
SKU_01811,Brand_GE Storage & Org Item 1811,Home & Kitchen,Storage & Org,Brand_GE,23.3,46.87,2.03,SUPP_012,19,35,5
SKU_01812,Brand_EB Wearables Item 1812,Electronics,Wearables,Brand_EB,80.16,118.07,0.54,SUPP_023,20,51,7
SKU_01813,Brand_IC Bedding Item 1813,Home & Kitchen,Bedding,Brand_IC,36.37,76.52,0.84,SUPP_028,17,27,4
SKU_01814,Brand_EE Personal Care Item 1814,Groceries & Essentials,Personal Care,Brand_EE,16.51,23.26,6.55,SUPP_011,3,86,24
SKU_01815,Brand_DD Beverages Item 1815,Groceries & Essentials,Beverages,Brand_DD,22.67,31.82,1.93,SUPP_003,10,16,3
SKU_01816,Brand_HB Storage & Org Item 1816,Home & Kitchen,Storage & Org,Brand_HB,46.75,93.96,1.41,SUPP_002,10,21,4
SKU_01817,Brand_HD Household Supplies Item 1817,Groceries & Essentials,Household Supplies,Brand_HD,7.52,11.38,3.31,SUPP_007,11,65,11
SKU_01818,Brand_CC Accessories Item 1818,Electronics,Accessories,Brand_CC,59.1,91.29,0.93,SUPP_019,9,76,14
SKU_01819,Brand_JB Personal Care Item 1819,Groceries & Essentials,Personal Care,Brand_JB,10.2,14.78,0.59,SUPP_040,10,15,3
SKU_01820,Brand_HA Packaged Foods Item 1820,Groceries & Essentials,Packaged Foods,Brand_HA,27.08,33.51,4.56,SUPP_049,13,31,5
SKU_01821,Brand_EB Snacks Item 1821,Groceries & Essentials,Snacks,Brand_EB,7.63,9.8,0.42,SUPP_013,9,30,6
SKU_01822,Brand_IA Packaged Foods Item 1822,Groceries & Essentials,Packaged Foods,Brand_IA,29.24,40.46,1.85,SUPP_017,10,29,5
SKU_01823,Brand_CC Cookware Item 1823,Home & Kitchen,Cookware,Brand_CC,86.55,178.92,0.16,SUPP_007,21,37,5
SKU_01824,Brand_JC Smart Home Item 1824,Electronics,Smart Home,Brand_JC,150.96,247.13,2.33,SUPP_010,25,103,12
SKU_01825,Brand_JB Accessories Item 1825,Electronics,Accessories,Brand_JB,215.74,299.3,0.41,SUPP_013,16,148,21
SKU_01826,Brand_HB Cookware Item 1826,Home & Kitchen,Cookware,Brand_HB,93.87,166.91,2.34,SUPP_009,17,79,11
SKU_01827,Brand_FA Cycling Item 1827,Sports & Outdoors,Cycling,Brand_FA,27.98,41.74,0.13,SUPP_010,11,28,5
SKU_01828,Brand_JC Skincare Item 1828,Health & Beauty,Skincare,Brand_JC,23.01,48.36,0.35,SUPP_013,16,24,4
SKU_01829,Brand_BA Footwear Item 1829,Apparel,Footwear,Brand_BA,38.55,109.18,0.8,SUPP_014,24,51,6
SKU_01830,Brand_DD Footwear Item 1830,Apparel,Footwear,Brand_DD,57.0,125.76,2.01,SUPP_033,13,23,4
SKU_01831,Brand_BB Women's Wear Item 1831,Apparel,Women's Wear,Brand_BB,29.51,57.64,0.25,SUPP_047,10,21,4
SKU_01832,Brand_EA Personal Care Item 1832,Groceries & Essentials,Personal Care,Brand_EA,29.73,42.96,1.72,SUPP_019,6,92,20
SKU_01833,Brand_GB Smart Home Item 1833,Electronics,Smart Home,Brand_GB,235.65,352.23,4.62,SUPP_035,11,56,10
SKU_01834,Brand_GB Bedding Item 1834,Home & Kitchen,Bedding,Brand_GB,109.54,212.53,0.64,SUPP_045,15,26,4
SKU_01835,Brand_JB Small Appliances Item 1835,Home & Kitchen,Small Appliances,Brand_JB,100.93,209.09,2.63,SUPP_042,23,46,6
SKU_01836,Brand_DE Storage & Org Item 1836,Home & Kitchen,Storage & Org,Brand_DE,95.23,146.98,2.25,SUPP_032,19,61,8
SKU_01837,Brand_JC Team Sports Item 1837,Sports & Outdoors,Team Sports,Brand_JC,22.46,32.44,0.94,SUPP_039,26,94,11
SKU_01838,Brand_IC Footwear Item 1838,Apparel,Footwear,Brand_IC,18.86,32.5,1.81,SUPP_018,21,31,4
SKU_01839,Brand_DA Household Supplies Item 1839,Groceries & Essentials,Household Supplies,Brand_DA,24.46,33.7,5.32,SUPP_048,12,43,7
SKU_01840,Brand_IB Computers Item 1840,Electronics,Computers,Brand_IB,207.22,290.48,0.11,SUPP_046,25,72,9
SKU_01841,Brand_HD Women's Wear Item 1841,Apparel,Women's Wear,Brand_HD,31.17,70.37,0.17,SUPP_012,20,100,13
SKU_01842,Brand_IC Snacks Item 1842,Groceries & Essentials,Snacks,Brand_IC,24.66,36.66,0.53,SUPP_025,12,29,5
SKU_01843,Brand_HE Snacks Item 1843,Groceries & Essentials,Snacks,Brand_HE,7.92,9.65,1.15,SUPP_039,3,11,3
SKU_01844,Brand_EA Cycling Item 1844,Sports & Outdoors,Cycling,Brand_EA,124.17,216.69,0.17,SUPP_002,17,100,14
SKU_01845,Brand_DC Accessories Item 1845,Apparel,Accessories,Brand_DC,57.73,149.15,1.57,SUPP_027,14,52,8
SKU_01846,Brand_DD Men's Wear Item 1846,Apparel,Men's Wear,Brand_DD,9.43,20.33,1.19,SUPP_035,12,40,7
